5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.0136,0.020557482,0.036037331,0.1728,0.22142072,0.297142857,Low,,,0.00018496,0.00042261,0.001298689,0.02985984,0.049027135,0.088293877
0.0132,0.019645109,0.035046562,0.176,0.224602382,0.297142857,Low,,,0.00017424,0.00038593,0.001228262,0.030976,0.05044623,0.088293877
0.0128,0.01871049,0.033866095,0.176,0.223742855,0.297142857,Low,,,0.00016384,0.000350082,0.001146912,0.030976,0.050060865,0.088293877
0.0124,0.017757336,0.032496457,0.176,0.222849831,0.297142857,Low,,,0.00015376,0.000315323,0.00105602,0.030976,0.049662047,0.088293877
0.012,0.016789525,0.030941079,0.176,0.221931303,0.297142857,Low,,,0.000144,0.000281888,0.00095735,0.030976,0.049253503,0.088293877
0.0112,0.015291065,0.02856632,0.176,0.22099549,0.301714286,Low,,,0.00012544,0.000233817,0.000816035,0.030976,0.048839007,0.09103151
0.0104,0.013786061,0.026021441,0.1792,0.224050768,0.301714286,Low,,,0.00010816,0.000190055,0.000677115,0.03211264,0.050198747,0.09103151
0.0096,0.012278675,0.02331853,0.1792,0.223105592,0.306285714,Low,,,0.00009216,0.000150766,0.000543754,0.03211264,0.049776105,0.093810939
0.0088,0.010773091,0.020472385,0.1824,0.22616842,0.315428571,Low,,,0.00007744,0.000116059,0.000419119,0.03326976,0.051152154,0.099495183
0.0076,0.008753478,0.016860341,0.1824,0.22524764,0.324571429,Low,,,0.00005776,7.66E-05,0.000284271,0.03326976,0.050736499,0.105346613
0.0072,0.007783949,0.014422058,0.1824,0.224351492,0.329142857,Low,,,0.00005184,6.06E-05,0.000207996,0.03326976,0.050333592,0.10833502
0.0068,0.006828528,0.01189927,0.1824,0.223487997,0.338285714,Low,,,0.00004624,4.66E-05,0.000141593,0.03326976,0.049946885,0.114437224
0.006,0.005371115,0.008675485,0.1856,0.226664882,0.342857143,Low,,,0.000036,2.88E-05,7.53E-05,0.03444736,0.051376969,0.117551021
0.0052,0.003935444,0.005415666,0.1824,0.221889514,0.342857143,Low,,,0.00002704,1.55E-05,2.93E-05,0.03326976,0.049234956,0.117551021
0.0044,0.002525058,0.00214587,0.1856,0.225168832,0.342857143,Low,,,0.00001936,6.38E-06,4.60E-06,0.03444736,0.050701003,0.117551021
0.0028,0.000103274,-0.00238713,0.1888,0.228509286,0.342857143,Low,,,0.00000784,1.07E-08,5.70E-06,0.03564544,0.052216494,0.117551021
0.002,-0.00124685,-0.005596235,0.1888,0.227916779,0.342857143,Low,,,0.000004,1.55E-06,3.13E-05,0.03564544,0.051946058,0.117551021
0.0016,-0.002042538,-0.008094438,0.1888,0.227396612,0.342857143,Low,,,0.00000256,4.17E-06,6.55E-05,0.03564544,0.051709219,0.117551021
0.0012,-0.002801321,-0.010495226,0.192,0.230953442,0.342857143,Low,,,0.00000144,7.85E-06,0.00011015,0.036864,0.053339492,0.117551021
0.0012,-0.003001061,-0.012132995,0.192,0.230591235,0.342857143,Low,,,0.00000144,9.01E-06,0.00014721,0.036864,0.053172318,0.117551021
0.0016,-0.002639972,-0.012983449,0.1952,0.234313232,0.347428571,Low,,,0.00000256,6.97E-06,0.00016857,0.03810304,0.054902691,0.120706612
