5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.015,0.018,0.082666667,0.12,0.152,0.15866016,Very_Low,,,0.000225,0.000324,0.006833778,0.0144,0.023104,0.025173046
0.015,0.018,0.085333333,0.12,0.156,0.164247025,Very_Low,,,0.000225,0.000324,0.007281778,0.0144,0.024336,0.026977085
0.015,0.018,0.085333333,0.12,0.156,0.165491124,Very_Low,,,0.000225,0.000324,0.007281778,0.0144,0.024336,0.027387312
0.013333333,0.016,0.088,0.14,0.16,0.171029356,Very_Low,,,0.000177778,0.000256,0.007744,0.0196,0.0256,0.029251041
0.013333333,0.016,0.090666667,0.14,0.16,0.172202607,Very_Low,,,0.000177778,0.000256,0.008220445,0.0196,0.0256,0.029653738
0.013333333,0.016,0.093333333,0.14,0.164,0.177650432,Very_Low,,,0.000177778,0.000256,0.008711111,0.0196,0.026896,0.031559676
0.011666667,0.014,0.090666667,0.14,0.164,0.178716519,Very_Low,,,0.000136111,0.000196,0.008220445,0.0196,0.026896,0.031939594
0.011666667,0.014,0.088,0.14,0.168,0.18404331,Very_Low,,,0.000136111,0.000196,0.007744,0.0196,0.028224,0.03387194
0.011666667,0.014,0.085333333,0.12,0.172,0.18930173,Very_Low,,,0.000136111,0.000196,0.007281778,0.0144,0.029584,0.035835145
0.011666667,0.014,0.085333333,0.12,0.176,0.194488455,Very_Low,,,0.000136111,0.000196,0.007281778,0.0144,0.030976,0.037825759
0.01,0.012,0.085333333,0.12,0.176,0.195277202,Very_Low,,,0.0001,0.000144,0.007281778,0.0144,0.030976,0.038133186
0.01,0.012,0.088,0.14,0.18,0.200315949,Very_Low,,,0.0001,0.000144,0.007744,0.0196,0.0324,0.040126479
0.01,0.012,0.093333333,0.14,0.18,0.200956558,Very_Low,,,0.0001,0.000144,0.008711111,0.0196,0.0324,0.040383538
0.01,0.012,0.096,0.14,0.18,0.20152492,Very_Low,,,0.0001,0.000144,0.009216,0.0196,0.0324,0.040612293
0.01,0.012,0.096,0.16,0.18,0.202023521,Very_Low,,,0.0001,0.000144,0.009216,0.0256,0.0324,0.040813503
0.006666667,0.008,0.096,0.14,0.18,0.202455608,Very_Low,,,4.44E-05,0.000064,0.009216,0.0196,0.0324,0.040988273
0.006666667,0.008,0.096,0.14,0.18,0.202825028,Very_Low,,,4.44E-05,0.000064,0.009216,0.0196,0.0324,0.041137992
0.006666667,0.008,0.093333333,0.14,0.18,0.203136063,Very_Low,,,4.44E-05,0.000064,0.008711111,0.0196,0.0324,0.04126426
0.006666667,0.008,0.093333333,0.14,0.18,0.203393253,Very_Low,,,4.44E-05,0.000064,0.008711111,0.0196,0.0324,0.041368815
0.005,0.006,0.093333333,0.14,0.18,0.203601237,Very_Low,,,0.000025,0.000036,0.008711111,0.0196,0.0324,0.041453464
0.005,0.006,0.093333333,0.14,0.184,0.208088907,Very_Low,,,0.000025,0.000036,0.008711111,0.0196,0.033856,0.043300993
0.005,0.006,0.093333333,0.14,0.188,0.212536288,Very_Low,,,0.000025,0.000036,0.008711111,0.0196,0.035344,0.045171674
0.003333333,0.004,0.093333333,0.14,0.188,0.212623043,Very_Low,,,1.11E-05,0.000016,0.008711111,0.0196,0.035344,0.045208558
