5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.085717468,0.129655172,0.3,0.403076923,0.928,0.41584,Very_High,,,0.007347484,0.016810464,0.09,0.162471006,0.861184,0.172922906
0.085861248,0.132413793,0.3,0.396923077,0.92,0.44792,Very_High,,,0.007372154,0.017533413,0.09,0.157547929,0.8464,0.200632326
0.08829967,0.135172414,0.3,0.393846154,0.908,0.48,Very_High,,,0.007796832,0.018271582,0.09,0.155114793,0.824464,0.2304
0.088459935,0.135172414,0.3,0.393846154,0.892,0.48,Very_High,,,0.00782516,0.018271582,0.09,0.155114793,0.795664,0.2304
0.088626322,0.135172414,0.3,0.390769231,0.88,0.44792,Very_High,,,0.007854625,0.018271582,0.09,0.152700592,0.7744,0.200632326
0.088797339,0.137931034,0.3,0.384615385,0.872,0.41584,Very_High,,,0.007884967,0.01902497,0.09,0.147928994,0.760384,0.172922906
0.091257168,0.140689655,0.3,0.384615385,0.86,0.38376,Very_High,,,0.008327871,0.019793579,0.09,0.147928994,0.7396,0.147271738
0.091432819,0.140689655,0.3,0.381538462,0.852,0.35168,Very_High,,,0.00835996,0.019793579,0.09,0.145571598,0.725904,0.123678822
0.093894146,0.143448276,0.3,0.372307692,0.844,0.35168,Very_High,,,0.008816111,0.020577408,0.09,0.138613018,0.712336,0.123678822
0.096353861,0.146206897,0.3,0.366153846,0.836,0.35168,Very_High,,,0.009284067,0.021376457,0.09,0.134068639,0.698896,0.123678822
0.098810403,0.148965517,0.3,0.363076923,0.824,0.35168,Very_High,,,0.009763496,0.022190725,0.09,0.131824852,0.678976,0.123678822
0.101262243,0.148965517,0.3,0.356923077,0.812,0.38376,Very_High,,,0.010254042,0.022190725,0.09,0.127394083,0.659344,0.147271738
0.10370789,0.151724138,0.3,0.353846154,0.796,0.41584,Very_High,,,0.010755326,0.023020214,0.09,0.125207101,0.633616,0.172922906
0.103860198,0.151724138,0.3,0.353846154,0.784,0.38376,Very_High,,,0.010786941,0.023020214,0.09,0.125207101,0.614656,0.147271738
0.104003513,0.151724138,0.3,0.350769231,0.768,0.41584,Very_High,,,0.010816731,0.023020214,0.09,0.123039053,0.589824,0.172922906
0.104136554,0.154482759,0.296,0.347692308,0.756,0.44792,Very_High,,,0.010844422,0.023864923,0.087616,0.120889941,0.571536,0.200632326
0.104258125,0.154482759,0.296,0.344615385,0.744,0.44792,Very_High,,,0.010869757,0.023864923,0.087616,0.118759764,0.553536,0.200632326
0.104367139,0.157241379,0.296,0.338461538,0.736,0.41584,Very_High,,,0.0108925,0.024724851,0.087616,0.114556213,0.541696,0.172922906
0.104462617,0.16,0.296,0.332307692,0.724,0.41584,Very_High,,,0.010912438,0.0256,0.087616,0.110428402,0.524176,0.172922906
0.106829419,0.162758621,0.292,0.329230769,0.712,0.38376,Very_High,,,0.011412525,0.026490369,0.085264,0.108392899,0.506944,0.147271738
0.109181102,0.162758621,0.296,0.326153846,0.7,0.38376,Very_High,,,0.011920513,0.026490369,0.087616,0.106376331,0.49,0.147271738
0.111517076,0.165517241,0.292,0.323076923,0.692,0.35168,Very_High,,,0.012436058,0.027395957,0.085264,0.104378698,0.478864,0.123678822
0.11383689,0.165517241,0.288,0.323076923,0.68,0.35168,Very_High,,,0.012958838,0.027395957,0.082944,0.104378698,0.4624,0.123678822
0.116140239,0.168275862,0.284,0.32,0.672,0.35168,Very_High,,,0.013488555,0.028316766,0.080656,0.1024,0.451584,0.123678822
0.11614125,0.168275862,0.28,0.316923077,0.668,0.35168,Very_High,,,0.01348879,0.028316766,0.0784,0.100440237,0.446224,0.123678822
0.116125628,0.171034483,0.276,0.313846154,0.66,0.35168,Very_High,,,0.013485161,0.029252794,0.076176,0.098499408,0.4356,0.123678822
0.118379228,0.173793103,0.272,0.307692308,0.652,0.35168,Very_High,,,0.014013642,0.030204043,0.073984,0.094674556,0.425104,0.123678822
0.118330909,0.176551724,0.268,0.301538462,0.644,0.35168,Very_High,,,0.014002204,0.031170511,0.071824,0.090925444,0.414736,0.123678822
0.120552532,0.176551724,0.264,0.298461538,0.64,0.38376,Very_High,,,0.014532913,0.031170511,0.069696,0.08907929,0.4096,0.147271738
0.122758959,0.179310345,0.264,0.295384615,0.632,0.38376,Very_High,,,0.015069762,0.0321522,0.069696,0.087252071,0.399424,0.147271738
0.124950899,0.179310345,0.26,0.292307692,0.628,0.38376,Very_High,,,0.015612727,0.0321522,0.0676,0.085443787,0.394384,0.147271738
0.124843478,0.179310345,0.26,0.289230769,0.624,0.35184,Very_High,,,0.015585894,0.0321522,0.0676,0.083654438,0.389376,0.123791386
0.12700909,0.179310345,0.256,0.286153846,0.62,0.35184,Very_High,,,0.016131309,0.0321522,0.065536,0.081884024,0.3844,0.123791386
0.12687738,0.179310345,0.252,0.283076923,0.612,0.28784,Very_High,,,0.01609787,0.0321522,0.063504,0.080132544,0.374544,0.082851866
0.126735245,0.179310345,0.248,0.28,0.608,0.28784,Very_High,,,0.016061822,0.0321522,0.061504,0.0784,0.369664,0.082851866
0.126583958,0.179310345,0.244,0.273846154,0.604,0.25576,Very_High,,,0.016023498,0.0321522,0.059536,0.074991716,0.364816,0.065413178
0.126424876,0.182068966,0.236,0.270769231,0.6,0.28768,Very_High,,,0.015983249,0.033149108,0.055696,0.073315976,0.36,0.082759782
0.128545138,0.182068966,0.236,0.267692308,0.6,0.28768,Very_High,,,0.016523853,0.033149108,0.055696,0.071659172,0.36,0.082759782
0.128374799,0.184827586,0.232,0.264615385,0.6,0.35168,Very_High,,,0.016480089,0.034161237,0.053824,0.070021302,0.36,0.123678822
0.130486816,0.190344828,0.228,0.261538462,0.6,0.35168,Very_High,,,0.017026809,0.036231154,0.051984,0.068402367,0.36,0.123678822
0.130311315,0.195862069,0.224,0.261538462,0.6,0.35168,Very_High,,,0.016981039,0.03836195,0.050176,0.068402367,0.36,0.123678822
0.130135584,0.19862069,0.224,0.258461538,0.604,0.35168,Very_High,,,0.01693527,0.039450178,0.050176,0.066802367,0.364816,0.123678822
0.1299612,0.204137931,0.22,0.258461538,0.604,0.38376,Very_High,,,0.016889914,0.041672295,0.0484,0.066802367,0.364816,0.147271738
0.132075439,0.206896552,0.22,0.258461538,0.604,0.35168,Very_High,,,0.017443922,0.042806183,0.0484,0.066802367,0.364816,0.123678822
0.129622695,0.206896552,0.216,0.258461538,0.604,0.35168,Very_High,,,0.016802043,0.042806183,0.046656,0.066802367,0.364816,0.123678822
0.131747322,0.206896552,0.216,0.255384615,0.604,0.35168,Very_High,,,0.017357357,0.042806183,0.046656,0.065221302,0.364816,0.123678822
0.133879337,0.206896552,0.212,0.252307692,0.596,0.38376,Very_High,,,0.017923677,0.042806183,0.044944,0.063659171,0.355216,0.147271738
0.133734403,0.206896552,0.208,0.249230769,0.596,0.38376,Very_High,,,0.017884891,0.042806183,0.043264,0.062115976,0.355216,0.147271738
0.133599532,0.206896552,0.204,0.246153846,0.596,0.41584,Very_High,,,0.017848835,0.042806183,0.041616,0.060591716,0.355216,0.172922906
0.135761649,0.206896552,0.204,0.24,0.6,0.44792,Very_High,,,0.018431225,0.042806183,0.041616,0.0576,0.36,0.200632326
0.135650432,0.206896552,0.196,0.24,0.604,0.48,Very_High,,,0.01840104,0.042806183,0.038416,0.0576,0.364816,0.2304
0.137838308,0.209655172,0.192,0.24,0.612,0.48,Very_High,,,0.018999399,0.043955291,0.036864,0.0576,0.374544,0.2304
0.137754723,0.212413793,0.188,0.236923077,0.616,0.44792,Very_High,,,0.018976364,0.045119619,0.035344,0.056132544,0.379456,0.200632326
0.139971858,0.215172414,0.184,0.233846154,0.62,0.41584,Very_High,,,0.019592121,0.046299168,0.033856,0.054684024,0.3844,0.172922906
0.142204611,0.215172414,0.18,0.236923077,0.62,0.41584,Very_High,,,0.020222151,0.046299168,0.0324,0.056132544,0.3844,0.172922906
0.142167743,0.215172414,0.18,0.233846154,0.624,0.38376,Very_High,,,0.020211667,0.046299168,0.0324,0.054684024,0.389376,0.147271738
